gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
NODE_32_length_30202_cov_31.336392_19	17634	19049	1416	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_20	19052	19543	492	1	0.413	11	None	GENOMAD.176765.PC	1.466e-85	278	0	0	0	1	NA	NA	NA	PF00866;K05600;TIGR03231;COG5517	anthranilate 1,2-dioxygenase, small subunit
NODE_32_length_30202_cov_31.336392_21	19555	20583	1029	1	0.424	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_22	21021	22079	1059	1	0.387	11	None	GENOMAD.152470.PC	6.165e-26	113	0	0	0	1	NA	NA	NA	PF14525;K14063;TIGR02297	AraC-binding-like domain
NODE_32_length_30202_cov_31.336392_23	22139	23086	948	-1	0.393	11	AATAA	GENOMAD.189522.PC	1.137e-49	182	0	0	0	1	NA	NA	NA	PF13557;COG4313	Putative MetA-pathway of phenol degradation
NODE_32_length_30202_cov_31.336392_24	23140	23670	531	-1	0.418	11	None	GENOMAD.140649.CP	1.907e-28	114	0	0	0	1	NA	NA	NA	PF01613;K23462;TIGR03615;COG1853	pyrimidine utilization flavin reductase protein F
NODE_32_length_30202_cov_31.336392_25	23699	24949	1251	-1	0.443	11	AAA	GENOMAD.205639.PC	4.111e-71	249	0	0	0	1	NA	NA	NA	PF17885;PF01266;K14481;COG0644;TIGR01988	Styrene monooxygenase A putative substrate binding domain; FAD dependent oxidoreductase
NODE_32_length_30202_cov_31.336392_26	24981	25766	786	-1	0.455	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_27	25779	27047	1269	-1	0.429	11	TAAA	GENOMAD.130696.CP	4.004e-17	87	0	0	0	1	NA	NA	NA	PF01738;K01061;COG0412;TIGR03101	Dienelactone hydrolase family
NODE_32_length_30202_cov_31.336392_28	27359	28702	1344	1	0.383	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_29	28771	29757	987	-1	0.362	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_1	75	284	210	-1	0.405	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_2	683	1777	1095	-1	0.390	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_3	1774	3009	1236	-1	0.421	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_4	3049	3567	519	1	0.341	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_5	3887	5317	1431	1	0.430	11	TATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_6	5361	6116	756	1	0.422	11	AATAA	GENOMAD.171377.PC	3.464e-46	169	0	0	0	1	NA	NA	NA	PF20409;PF03284;COG4922;TIGR02096;K06893	Predicted SnoaL-like aldol condensation-catalyzing enzyme
NODE_33_length_28458_cov_32.710706_7	6176	6895	720	1	0.394	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_8	6961	7668	708	1	0.380	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_9	7863	9194	1332	1	0.407	11	AAAA	GENOMAD.153517.CP	4e-07	55	0	0	0	1	NA	NA	NA	K14052;COG0833	Amino acid permease
NODE_33_length_28458_cov_32.710706_10	9214	9873	660	1	0.415	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_11	9903	10658	756	1	0.406	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_12	10865	12160	1296	1	0.380	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_13	12542	12901	360	1	0.422	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_14	13140	13610	471	1	0.327	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_15	13806	13991	186	-1	0.355	11	TAAA	GENOMAD.086791.PP	6.483e-29	109	0	0	0	1	NA	NA	NA	PF20205	NA
NODE_33_length_28458_cov_32.710706_16	13992	14279	288	-1	0.285	11	None	GENOMAD.086791.PP	1.528e-28	110	0	0	0	1	NA	NA	NA	PF20205	NA
NODE_33_length_28458_cov_32.710706_17	14395	14661	267	-1	0.243	11	None	GENOMAD.086791.PP	7.219e-33	122	0	0	0	1	NA	NA	NA	PF20205	NA
NODE_33_length_28458_cov_32.710706_18	14789	15268	480	-1	0.302	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_19	15440	16165	726	-1	0.318	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_20	16174	16347	174	-1	0.374	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_21	16553	17410	858	1	0.347	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_22	17438	22135	4698	-1	0.373	11	TAA	GENOMAD.167215.PC	0.0002786	48	0	0	0	1246	Caudoviricetes	NA	NA	PF03527	RHS protein
NODE_33_length_28458_cov_32.710706_23	22206	25400	3195	-1	0.409	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_24	25641	26309	669	-1	0.368	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_25	26863	27129	267	1	0.311	11	TAAAAA	GENOMAD.215967.PC	5.304e-06	45	0	0	0	1	NA	NA	NA	NA	NA
NODE_33_length_28458_cov_32.710706_26	27254	28129	876	-1	0.388	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_1	1	108	108	1	0.370	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_2	166	1239	1074	-1	0.367	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_3	1271	2014	744	-1	0.359	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_4	2160	3350	1191	1	0.429	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_5	3347	6457	3111	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_6	6534	7931	1398	1	0.373	11	None	GENOMAD.130546.CP	6.197e-09	61	0	0	0	1	NA	NA	NA	PF02321;TIGR01845;K12340;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
NODE_37_length_20242_cov_30.434651_7	8024	8938	915	-1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_8	9019	10560	1542	-1	0.386	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_9	10566	11873	1308	-1	0.414	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_10	11870	13117	1248	-1	0.429	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_11	13552	14157	606	1	0.376	11	TAAAAA	GENOMAD.137482.CP	0.0002022	44	0	0	0	1	NA	NA	NA	PF00440;TIGR03384;K16137;COG3226	transcriptional repressor BetI
NODE_37_length_20242_cov_30.434651_12	14516	15889	1374	1	0.416	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_13	15945	16565	621	1	0.411	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_14	16663	17718	1056	1	0.358	11	AAAA	GENOMAD.095309.PP	1.45e-239	733	0	0	0	1	NA	NA	NA	PF03349;K06076;COG2067	Outer membrane protein transport protein (OMPP1/FadL/TodX)
NODE_37_length_20242_cov_30.434651_15	18690	18980	291	1	0.268	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_16	19469	20002	534	1	0.406	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_37_length_20242_cov_30.434651_17	20136	20240	105	-1	0.362	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12916_cov_28.315036_1	94	840	747	1	0.387	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12916_cov_28.315036_2	898	3456	2559	1	0.404	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12916_cov_28.315036_3	3453	4469	1017	1	0.379	11	GGAG/GAGG	GENOMAD.059332.PP	5.293e-49	181	0	0	0	1	NA	NA	NA	PF22003	MrkD-like receptor binding domain
NODE_40_length_12916_cov_28.315036_4	4583	5533	951	1	0.330	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12916_cov_28.315036_5	5589	6698	1110	-1	0.425	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12916_cov_28.315036_6	6928	8799	1872	-1	0.387	11	GGA/GAG/AGG	GENOMAD.221603.VP	1.891e-123	411	0	0	0	1246	Caudoviricetes	NA	NA	PF17182	NA
NODE_40_length_12916_cov_28.315036_7	8982	10145	1164	1	0.366	11	AGGAG	GENOMAD.181096.PC	1.078e-217	672	0	0	0	1	NA	NA	NA	PF00199;COG0753;K03781	Catalase
NODE_40_length_12916_cov_28.315036_8	10223	10588	366	-1	0.273	11	AGGAG	GENOMAD.217993.PV	7.461e-40	144	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12916_cov_28.315036_9	11401	11868	468	-1	0.316	11	AGGAG	GENOMAD.214719.PV	5.697e-67	224	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12916_cov_28.315036_10	12334	12831	498	1	0.351	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_1	95	637	543	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_2	670	1053	384	-1	0.284	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_3	1228	1509	282	-1	0.340	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_4	1698	2168	471	-1	0.314	11	TAA	GENOMAD.214719.PV	2.763e-75	248	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_5	2581	2832	252	-1	0.425	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_6	3131	4366	1236	-1	0.379	11	TAA	GENOMAD.137772.CP	1.412e-96	323	0	0	0	1	NA	NA	NA	COG0668;K03442	Small-conductance mechanosensitive channel
NODE_41_length_12696_cov_28.645079_7	4816	7086	2271	1	0.403	11	None	GENOMAD.147680.CP	2.976e-80	288	0	0	0	1	NA	NA	NA	PF14905;PF07715;TIGR01776;K16087;COG4206	TonB-dependent lactoferrin and transferrin receptors
NODE_41_length_12696_cov_28.645079_8	7149	7703	555	-1	0.348	11	TAA	GENOMAD.140336.CP	0.000332	43	0	0	0	1	NA	NA	NA	PF13022;PF16925;K18939;TIGR03384;COG3226	transcriptional repressor BetI
NODE_41_length_12696_cov_28.645079_9	8643	9017	375	-1	0.333	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_10	9579	10076	498	1	0.414	11	TAA	GENOMAD.140723.CP	3.012e-17	81	0	0	0	1	NA	NA	NA	PF17805;PF02295;K05800;COG1522;TIGR02702	DNA-binding transcriptional regulator, Lrp family
NODE_41_length_12696_cov_28.645079_11	10105	10662	558	-1	0.389	11	None	GENOMAD.194475.PC	9.472e-32	124	0	0	0	1	NA	NA	NA	PF01817;TIGR01806;COG1605;K14187	chorismate mutase, putative
NODE_41_length_12696_cov_28.645079_12	10740	11423	684	-1	0.392	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_13	11433	12194	762	-1	0.411	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_14	12202	12585	384	-1	0.380	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_41_length_12696_cov_28.645079_15	12589	12696	108	-1	0.343	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_1	1	924	924	-1	0.592	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_2	1026	1658	633	1	0.539	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_3	1751	2383	633	1	0.468	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_4	2441	3232	792	1	0.529	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_5	3396	3743	348	1	0.500	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_6	3737	4576	840	1	0.617	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_7	4981	6522	1542	1	0.554	11	GGAG/GAGG	GENOMAD.096843.PC	7.844e-102	343	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_8	6759	7595	837	1	0.578	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_9	7678	7770	93	1	0.473	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_8986_cov_35.464048_10	7921	8694	774	1	0.304	11	GGA/GAG/AGG	GENOMAD.147717.PC	1.467e-24	106	0	0	0	1	NA	NA	NF000466	PF07091;K18845;TIGR01983;COG2226	Ribosomal RNA methyltransferase (FmrO)
NODE_45_length_8986_cov_35.464048_11	8923	8985	63	1	0.524	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_47_length_7934_cov_33.312796_1	65	562	498	1	0.396	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_47_length_7934_cov_33.312796_2	1244	1798	555	1	0.342	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_47_length_7934_cov_33.312796_3	2235	3677	1443	-1	0.360	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_47_length_7934_cov_33.312796_4	3809	5197	1389	1	0.382	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_47_length_7934_cov_33.312796_5	5216	5566	351	1	0.422	11	AGGAG	GENOMAD.178861.PC	3.197e-14	70	0	0	0	1	NA	NA	NA	PF05899;COG3450	Predicted enzyme of the cupin superfamily
NODE_47_length_7934_cov_33.312796_6	5623	7119	1497	1	0.403	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_5799_cov_141.300034_1	215	502	288	1	0.392	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_5799_cov_141.300034_2	489	803	315	1	0.378	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_5799_cov_141.300034_3	931	3342	2412	1	0.342	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_5799_cov_141.300034_4	3647	4108	462	1	0.310	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_5799_cov_141.300034_5	4434	4643	210	-1	0.262	11	GGA/GAG/AGG	GENOMAD.035573.PP	3.368e-39	139	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_5799_cov_141.300034_6	4636	4938	303	-1	0.380	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_5799_cov_141.300034_7	4931	5287	357	-1	0.392	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_4585_cov_181.788200_1	65	937	873	-1	0.331	11	TATAA	GENOMAD.017432.PP	7.389e-130	413	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_4585_cov_181.788200_2	1209	2300	1092	1	0.416	11	None	GENOMAD.065561.PP	2.883e-229	704	0	1	0	1	NA	MOBQ	NA	PF03389;TIGR02768;COG0507	MobA/MobL family
NODE_52_length_4585_cov_181.788200_3	2275	2484	210	1	0.438	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_4585_cov_181.788200_4	2450	2629	180	-1	0.400	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_4585_cov_181.788200_5	2897	3832	936	1	0.358	11	TAAA	GENOMAD.129439.PV	3.095e-11	67	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_4585_cov_181.788200_6	3910	4428	519	1	0.380	11	None	GENOMAD.094536.PV	3.014e-48	171	0	0	0	1	NA	NA	NA	PF13118;COG4220	Phage DNA packaging protein, Nu1 subunit of terminase
NODE_57_length_3253_cov_9.186500_1	1	87	87	1	0.414	11	None	GENOMAD.113552.PV	1.419e-06	43	0	0	0	1	NA	NA	NA	NA	NA
NODE_57_length_3253_cov_9.186500_2	195	1946	1752	1	0.383	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_57_length_3253_cov_9.186500_3	1994	2311	318	1	0.393	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_57_length_3253_cov_9.186500_4	2311	3213	903	1	0.395	11	None	GENOMAD.062278.PP	5.865e-05	47	0	0	0	1	NA	NA	NA	NA	NA
NODE_62_length_2734_cov_2.327580_1	1	210	210	1	0.386	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_62_length_2734_cov_2.327580_2	971	1375	405	1	0.333	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_62_length_2734_cov_2.327580_3	1623	2555	933	1	0.406	11	TAA	GENOMAD.151229.PV	7.227e-06	50	0	0	0	1	NA	NA	NA	PF13737	Transposase DDE domain
NODE_62_length_2734_cov_2.327580_4	2593	2733	141	1	0.291	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_63_length_2697_cov_60.724125_1	98	490	393	1	0.333	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_63_length_2697_cov_60.724125_2	605	835	231	-1	0.403	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_63_length_2697_cov_60.724125_3	971	1612	642	1	0.425	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_63_length_2697_cov_60.724125_4	1717	2514	798	-1	0.382	11	TAAA	GENOMAD.142513.PC	2.101e-49	179	0	0	0	1246	Caudoviricetes	NA	NF040806	PF00905;K17838;COG2602	Beta-lactamase class D
NODE_64_length_2686_cov_33.886284_1	143	622	480	-1	0.352	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_64_length_2686_cov_33.886284_2	637	1860	1224	-1	0.335	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_64_length_2686_cov_33.886284_3	1866	2369	504	-1	0.341	11	TAA	GENOMAD.153096.PP	1.264e-19	88	0	0	0	1	NA	NA	NA	PF13689	YfiR/HmsC-like
NODE_65_length_2485_cov_443.470314_1	44	427	384	1	0.432	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_65_length_2485_cov_443.470314_2	424	759	336	1	0.494	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_65_length_2485_cov_443.470314_3	834	2453	1620	1	0.467	11	GGA/GAG/AGG	GENOMAD.101150.PP	9.172e-06	51	0	1	0	1	NA	F_traE	NA	PF05309;K12067;TIGR02761	type IV conjugative transfer system protein TraE
