gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
NODE_13_length_101990_cov_34.903095_65	66943	67332	390	1	0.377	11	GGAG/GAGG	GENOMAD.147466.CP	1.502e-19	86	0	0	0	1	NA	NA	NA	COG3671	Uncharacterized conserved protein, Tic20 family
NODE_13_length_101990_cov_34.903095_66	67339	67650	312	1	0.340	11	None	GENOMAD.183175.CP	1.384e-17	79	0	0	0	1	NA	NA	NA	PF03992;COG1359;TIGR03792;K11530	Quinol monooxygenase YgiN
NODE_13_length_101990_cov_34.903095_67	67676	68578	903	-1	0.417	11	None	GENOMAD.137966.CP	5.72e-11	66	0	0	0	1	NA	NA	NA	PF06800;TIGR03340;COG5070;K15268	phosphonate utilization associated putative membrane protein
NODE_13_length_101990_cov_34.903095_68	68677	69228	552	1	0.428	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_69	69297	70028	732	-1	0.440	11	AGGAG	GENOMAD.120983.CP	3.641e-05	47	0	0	0	1	NA	NA	NA	PF00977;K24017;TIGR00734;COG1411	hisA/hisF family protein
NODE_13_length_101990_cov_34.903095_70	70123	70764	642	-1	0.369	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_71	70851	71399	549	-1	0.404	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_72	71553	72170	618	-1	0.429	11	GGA/GAG/AGG	GENOMAD.107271.CP	1.298e-64	220	0	0	0	1	NA	NA	NA	PF01174;K02501;COG0118;TIGR01855	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH
NODE_13_length_101990_cov_34.903095_73	72170	72763	594	-1	0.411	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_74	72866	73249	384	1	0.427	11	AGGAG	GENOMAD.054952.CC	8.583e-07	49	0	0	0	1	NA	NA	NA	PF13527;TIGR01575;COG1247;K03830	ribosomal-protein-alanine acetyltransferase
NODE_13_length_101990_cov_34.903095_75	73804	74235	432	-1	0.431	11	AGxAG	GENOMAD.191987.CP	5.243e-10	59	0	0	0	1	NA	NA	NA	PF13527;PF12568;TIGR03448;K15520;COG3153	mycothiol synthase
NODE_13_length_101990_cov_34.903095_76	74366	75880	1515	-1	0.418	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_77	76072	77529	1458	-1	0.412	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_78	77547	78311	765	-1	0.448	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_79	78967	81315	2349	1	0.428	11	GGA/GAG/AGG	GENOMAD.142574.CP	1.686e-16	87	0	0	0	1	NA	NA	NA	PF17674	HHH domain
NODE_13_length_101990_cov_34.903095_80	81606	83807	2202	1	0.397	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_81	83875	84765	891	-1	0.405	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_82	85039	86316	1278	-1	0.418	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_83	86615	88276	1662	1	0.425	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_84	88319	88699	381	-1	0.394	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_85	89042	89734	693	-1	0.349	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_86	89847	90281	435	1	0.393	11	None	GENOMAD.059704.PP	1.094e-54	188	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_87	90337	90531	195	1	0.338	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_88	90528	91139	612	1	0.379	11	GGAGG	GENOMAD.170212.CP	1.557e-22	98	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
NODE_13_length_101990_cov_34.903095_89	91284	91457	174	1	0.333	11	None	GENOMAD.085890.PP	7.989e-18	77	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_90	91676	92047	372	1	0.395	11	None	GENOMAD.059704.PP	2.727e-43	154	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_91	92105	93514	1410	1	0.383	11	GGA/GAG/AGG	GENOMAD.161314.PC	2.327e-223	693	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
NODE_13_length_101990_cov_34.903095_92	93514	94722	1209	1	0.395	11	GGAGG	GENOMAD.133566.CP	1.764e-12	72	0	0	0	1	NA	NA	NA	PF12700;K15727;TIGR01730;COG0845	RND family efflux transporter, MFP subunit
NODE_13_length_101990_cov_34.903095_93	94712	97870	3159	1	0.429	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_94	98003	98959	957	1	0.391	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_95	98978	99316	339	-1	0.386	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_96	99590	100537	948	1	0.411	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_97	100861	101868	1008	1	0.313	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_1	169	348	180	1	0.278	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_2	388	1239	852	-1	0.403	11	None	GENOMAD.146654.PC	2.935e-18	88	0	0	0	1	NA	NA	NA	PF03466;PF00126;TIGR02424;COG0583;K11921	pca operon transcription factor PcaQ
NODE_16_length_83643_cov_24.851238_3	1334	2263	930	1	0.374	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_4	2376	2840	465	1	0.318	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_5	3093	4508	1416	1	0.367	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_6	4566	5003	438	-1	0.374	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_7	5093	5992	900	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_8	6023	6211	189	-1	0.302	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_9	6577	7809	1233	-1	0.292	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_10	8241	9104	864	-1	0.372	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_11	9379	9939	561	1	0.283	11	GGA/GAG/AGG	GENOMAD.116275.CP	1.686e-09	59	0	0	0	1	NA	NA	NA	PF16925;PF13022;K16137;TIGR03384;COG3226	transcriptional repressor BetI
NODE_16_length_83643_cov_24.851238_12	10125	10670	546	1	0.353	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_13	10833	11582	750	1	0.403	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_14	11613	12083	471	-1	0.327	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_15	12414	13745	1332	1	0.408	11	None	GENOMAD.183341.CP	4.113e-119	390	0	0	0	1	NA	NA	NA	PF19577;COG3203	DcaP outer membrane protein
NODE_16_length_83643_cov_24.851238_16	13797	14540	744	-1	0.407	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_17	14554	15231	678	-1	0.388	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_18	15234	16076	843	-1	0.412	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_19	16171	17064	894	-1	0.366	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_20	17602	18366	765	-1	0.388	11	GGAG/GAGG	GENOMAD.114368.CP	5.451e-28	116	0	0	0	1	NA	NA	NA	PF10568;PF14834;TIGR02182;COG2999;K22077	Glutaredoxin, GrxB family
NODE_16_length_83643_cov_24.851238_21	18712	19947	1236	1	0.396	11	None	GENOMAD.166670.PC	3.831e-12	71	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_16_length_83643_cov_24.851238_22	19960	21183	1224	1	0.417	11	AGGAG	GENOMAD.166670.PC	4.367e-19	93	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_16_length_83643_cov_24.851238_23	21183	22595	1413	1	0.406	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_24	22610	23440	831	1	0.386	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_25	23454	24287	834	1	0.381	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_26	24299	25369	1071	1	0.383	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_27	25350	26009	660	1	0.412	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_28	26103	27194	1092	1	0.414	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_29	27239	27760	522	-1	0.362	11	GGA/GAG/AGG	GENOMAD.179063.CP	2.377e-12	67	0	0	0	1	NA	NA	NA	PF06127;COG4539;K24121	Uncharacterized membrane protein YGL010W
NODE_16_length_83643_cov_24.851238_30	27853	28560	708	1	0.340	11	None	GENOMAD.134120.CP	3.04e-28	116	0	0	0	1	NA	NA	NA	PF00027;COG0664;TIGR03697;K21563	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases
NODE_16_length_83643_cov_24.851238_31	28733	29068	336	1	0.399	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_32	29141	29611	471	-1	0.378	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_33	29713	30453	741	1	0.390	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_34	30455	30796	342	1	0.368	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_35	30925	31314	390	1	0.362	11	GGA/GAG/AGG	GENOMAD.168375.CP	1.827e-58	198	0	0	0	1	NA	NA	NA	PF02962;COG3232;TIGR00013;K14422	5-carboxymethyl-2-hydroxymuconate isomerase
NODE_16_length_83643_cov_24.851238_36	31426	32634	1209	1	0.422	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_37	32662	35325	2664	1	0.407	11	None	GENOMAD.111010.CP	4.105e-169	556	0	0	0	1	NA	NA	NA	PF08335;PF12252;PF03445;K00990;TIGR01693;COG2844	[Protein-PII] uridylyltransferase
NODE_16_length_83643_cov_24.851238_38	35294	36520	1227	1	0.394	11	AGxAG	GENOMAD.099160.CP	5.934e-06	51	0	0	0	1	NA	NA	NA	PF12897;TIGR03542;K08969;COG1168	LL-diaminopimelate aminotransferase
NODE_16_length_83643_cov_24.851238_39	36578	37210	633	-1	0.322	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_40	37275	38120	846	-1	0.375	11	None	GENOMAD.138359.CP	1.514e-07	55	0	0	0	1	NA	NA	NA	PF12833;K13631;COG2207	AraC-type DNA-binding domain and AraC-containing proteins
NODE_16_length_83643_cov_24.851238_41	38120	38605	486	-1	0.364	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_42	38602	39021	420	-1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_43	39262	40692	1431	1	0.400	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_44	41159	42466	1308	1	0.391	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_45	43150	44217	1068	1	0.395	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_46	44432	47995	3564	1	0.418	11	AGGA	GENOMAD.065723.VV	5.959e-36	152	0	0	0	1246	Caudoviricetes	NA	NA	PF07733;PF02811;K02337;TIGR00594;COG0587	DNA-directed DNA polymerase III (polc)
NODE_16_length_83643_cov_24.851238_47	48010	48849	840	1	0.427	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_48	48842	49657	816	1	0.424	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_49	49761	50702	942	1	0.379	11	GGA/GAG/AGG	GENOMAD.221833.CP	9.122e-174	541	0	0	0	1	NA	NA	NA	PF09477;PF02402;COG3017;TIGR02795	Bacterial type II secretion system chaperone protein (type_III_yscG); Lysis protein
NODE_16_length_83643_cov_24.851238_50	50819	52825	2007	1	0.379	11	None	GENOMAD.213175.PC	7.152e-111	376	0	0	0	1	NA	NA	NA	PF04301;COG1075;TIGR01738;K07000	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold
NODE_16_length_83643_cov_24.851238_51	52879	54444	1566	-1	0.437	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_52	54622	55143	522	-1	0.406	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_53	55143	55703	561	-1	0.408	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_54	55805	56707	903	1	0.401	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_55	56798	57832	1035	-1	0.373	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_56	57937	58266	330	-1	0.348	11	None	GENOMAD.159379.CP	0.0006091	40	0	0	0	1	NA	NA	NA	PF09824;K22043;COG4189;TIGR02702	Predicted transcriptional regulator
NODE_16_length_83643_cov_24.851238_57	58351	58779	429	1	0.375	11	None	GENOMAD.171279.PC	5.081e-10	59	0	0	0	1	NA	NA	NA	PF03960;TIGR00014;K00537;COG1393	arsenate reductase (glutaredoxin)
NODE_16_length_83643_cov_24.851238_58	58848	59009	162	-1	0.364	11	GGA/GAG/AGG	GENOMAD.147527.PC	5.186e-20	83	0	0	0	1	NA	NA	NA	PF07235;COG4317;TIGR03510	Xanthosine utilization system component, XapX domain
NODE_16_length_83643_cov_24.851238_59	59067	60941	1875	-1	0.448	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_60	61052	61738	687	-1	0.418	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_61	61934	62824	891	1	0.332	11	None	GENOMAD.190451.PC	1.95e-08	58	0	0	0	1	NA	NA	NA	K21698;TIGR02424;COG0583	pca operon transcription factor PcaQ
NODE_16_length_83643_cov_24.851238_62	62864	63601	738	-1	0.369	11	GGAG/GAGG	GENOMAD.140878.CP	0.0006936	43	0	0	0	1	NA	NA	NA	PF07840;TIGR02812;K22293;COG2186	fatty acid metabolism transcriptional regulator FadR
NODE_16_length_83643_cov_24.851238_63	64012	65481	1470	1	0.405	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_64	65478	66212	735	1	0.424	11	GGA/GAG/AGG	GENOMAD.166716.PC	2.671e-18	87	0	0	0	1	NA	NA	NA	PF01177;K16841;COG4126;TIGR02990	Asp/Glu/hydantoin racemase
NODE_16_length_83643_cov_24.851238_65	66280	67161	882	-1	0.422	11	None	GENOMAD.179226.PC	5.589e-05	47	0	0	0	1	NA	NA	NA	PF06821;K07002;COG3545;TIGR02240	Serine hydrolase
NODE_16_length_83643_cov_24.851238_66	67170	68039	870	-1	0.423	11	AGGAGG	GENOMAD.132791.CP	2.39e-11	67	0	1	0	1	NA	T_virB9	NA	PF03524;K15552;TIGR02781;COG3504	P-type conjugative transfer protein VirB9
NODE_16_length_83643_cov_24.851238_67	68036	68830	795	-1	0.403	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_68	68840	69862	1023	-1	0.400	11	None	GENOMAD.154871.CP	5.658e-14	76	0	0	0	1	NA	NA	NA	PF13379;K15551;TIGR01729;COG4521	taurine ABC transporter, periplasmic binding protein
NODE_16_length_83643_cov_24.851238_69	70322	70747	426	1	0.406	11	AGGAG	GENOMAD.180882.CP	4.875e-20	88	0	0	0	1	NA	NA	NA	COG3746;K07221	Phosphate-selective porin
NODE_16_length_83643_cov_24.851238_70	70769	71506	738	1	0.408	11	None	GENOMAD.180882.CP	6.128e-46	168	0	0	0	1	NA	NA	NA	COG3746;K07221	Phosphate-selective porin
NODE_16_length_83643_cov_24.851238_71	71568	73034	1467	-1	0.419	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_72	73230	74621	1392	-1	0.412	11	None	GENOMAD.132887.CP	6.074e-05	48	0	0	0	1	NA	NA	NA	PF00296;TIGR04027;COG2141;K23464	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
NODE_16_length_83643_cov_24.851238_73	74799	76094	1296	-1	0.424	11	None	GENOMAD.166670.PC	8.186e-42	163	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_16_length_83643_cov_24.851238_74	76213	77031	819	-1	0.326	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_75	77400	77666	267	1	0.318	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_76	77685	79130	1446	1	0.435	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_77	79123	80127	1005	1	0.415	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_78	80142	80276	135	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_79	80375	81793	1419	1	0.389	11	None	GENOMAD.205743.CP	0.0002565	46	0	0	0	1	NA	NA	NA	PF00392;COG2188;K03486;TIGR02404	DNA-binding transcriptional regulator, GntR family
NODE_16_length_83643_cov_24.851238_80	81891	82808	918	1	0.362	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_16_length_83643_cov_24.851238_81	82858	83505	648	-1	0.463	11	None	GENOMAD.215410.PC	2.249e-106	341	0	0	0	1	NA	NA	NA	PF03818;TIGR00808;COG2855	Malonate/sodium symporter MadM subunit
NODE_16_length_83643_cov_24.851238_82	83558	83641	84	-1	0.405	11	None	GENOMAD.113552.PV	1.338e-06	43	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_1	2	109	108	1	0.361	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_2	113	1579	1467	1	0.408	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_3	1592	2443	852	1	0.380	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_4	2511	2810	300	1	0.307	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_5	2883	3254	372	1	0.331	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_6	3629	5059	1431	-1	0.358	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_7	5052	6167	1116	-1	0.382	11	GGAGG	GENOMAD.177185.PC	3.616e-133	427	0	0	0	1	NA	NA	NA	PF06527;PF14803;COG1645;TIGR01206	TniQ; Nudix N-terminal
NODE_34_length_41669_cov_36.259809_8	6197	7117	921	-1	0.367	11	GGA/GAG/AGG	GENOMAD.136790.PC	2.633e-43	163	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_9	7122	9032	1911	-1	0.387	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_10	9033	9791	759	-1	0.358	11	GGA/GAG/AGG	GENOMAD.196478.PC	3.482e-35	137	0	0	0	1	NA	NA	NA	PF08722;PF08721	TnsA-like endonuclease N terminal; TnsA endonuclease C terminal
NODE_34_length_41669_cov_36.259809_11	9868	10551	684	1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_12	10588	12000	1413	-1	0.407	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_13	12112	12888	777	1	0.430	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_14	12904	13782	879	1	0.406	11	GGA/GAG/AGG	GENOMAD.170539.CP	1.678e-07	55	0	0	0	1	NA	NA	NA	PF00701;K21062;COG0329;TIGR03249	Dihydrodipicolinate synthase/N-acetylneuraminate lyase
NODE_34_length_41669_cov_36.259809_15	13825	14646	822	-1	0.384	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_16	15571	16845	1275	1	0.399	11	GGAG/GAGG	GENOMAD.116878.PP	3.128e-15	81	0	0	0	1	NA	NA	NA	PF03573;K21758	outer membrane porin, OprD family
NODE_34_length_41669_cov_36.259809_17	16950	17477	528	-1	0.403	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_18	17605	18003	399	-1	0.376	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_19	18110	18493	384	1	0.372	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_20	18534	20213	1680	-1	0.401	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_21	20511	22730	2220	-1	0.427	11	None	GENOMAD.026404.VV	7.901e-37	153	0	0	0	1246	Caudoviricetes	NA	NA	PF00521;PF00986;K02469;TIGR01063;COG0188	DNA gyrase, A subunit
NODE_34_length_41669_cov_36.259809_22	22884	24203	1320	-1	0.422	11	GGA/GAG/AGG	GENOMAD.168138.CP	0.0002304	46	0	0	0	1	NA	NA	NF033135	PF01306;K08194;TIGR00903;COG2223	major facilitator 4 family protein
NODE_34_length_41669_cov_36.259809_23	24286	24930	645	-1	0.420	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_24	24976	25443	468	-1	0.404	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_25	25515	27107	1593	-1	0.407	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_26	27434	28057	624	1	0.396	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_27	28255	29646	1392	1	0.399	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_28	29724	30482	759	1	0.382	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_29	30484	31539	1056	1	0.407	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_30	31860	32213	354	1	0.421	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_31	32359	32859	501	-1	0.381	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_34_length_41669_cov_36.259809_32	33173	35551	2379	-1	0.425	11	None	GENOMAD.112796.CP	1.132e-163	536	0	0	0	1	NA	NA	NA	PF08497;PF11842;PF04055;TIGR03904;K04034;COG1031	uncharacterized radical SAM protein YgiQ
NODE_34_length_41669_cov_36.259809_33	35766	36203	438	-1	0.372	11	None	GENOMAD.183430.CP	2.792e-19	86	0	0	0	1	NA	NA	NA	PF13449;COG4222	Esterase-like activity of phytase
NODE_34_length_41669_cov_36.259809_34	36157	37014	858	-1	0.373	11	None	GENOMAD.183430.CP	3.502e-52	188	0	0	0	1	NA	NA	NA	PF13449;COG4222	Esterase-like activity of phytase
NODE_34_length_41669_cov_36.259809_35	37162	37566	405	-1	0.385	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
