gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
NODE_32_length_30200_cov_40.747847_19	17634	19049	1416	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_20	19052	19543	492	1	0.413	11	None	GENOMAD.176765.PC	1.466e-85	278	0	0	0	1	NA	NA	NA	PF00866;K05600;TIGR03231;COG5517	anthranilate 1,2-dioxygenase, small subunit
NODE_32_length_30200_cov_40.747847_21	19555	20583	1029	1	0.424	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_22	21021	22079	1059	1	0.387	11	None	GENOMAD.152470.PC	6.165e-26	113	0	0	0	1	NA	NA	NA	PF14525;K14063;TIGR02297	AraC-binding-like domain
NODE_32_length_30200_cov_40.747847_23	22139	23086	948	-1	0.393	11	AATAA	GENOMAD.189522.PC	1.137e-49	182	0	0	0	1	NA	NA	NA	PF13557;COG4313	Putative MetA-pathway of phenol degradation
NODE_32_length_30200_cov_40.747847_24	23140	23670	531	-1	0.418	11	None	GENOMAD.140649.CP	1.907e-28	114	0	0	0	1	NA	NA	NA	PF01613;K23462;TIGR03615;COG1853	pyrimidine utilization flavin reductase protein F
NODE_32_length_30200_cov_40.747847_25	23699	24949	1251	-1	0.443	11	AAA	GENOMAD.205639.PC	4.111e-71	249	0	0	0	1	NA	NA	NA	PF17885;PF01266;K14481;COG0644;TIGR01988	Styrene monooxygenase A putative substrate binding domain; FAD dependent oxidoreductase
NODE_32_length_30200_cov_40.747847_26	24981	25766	786	-1	0.455	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_27	25779	27047	1269	-1	0.429	11	TAAA	GENOMAD.130696.CP	4.004e-17	87	0	0	0	1	NA	NA	NA	PF01738;K01061;COG0412;TIGR03101	Dienelactone hydrolase family
NODE_32_length_30200_cov_40.747847_28	27359	28702	1344	1	0.383	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_29	28771	29757	987	-1	0.362	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_1	1	108	108	1	0.370	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_2	166	1239	1074	-1	0.367	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_3	1271	2014	744	-1	0.359	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_4	2160	3350	1191	1	0.429	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_5	3347	6457	3111	1	0.410	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_6	6534	7931	1398	1	0.373	11	GGAG/GAGG	GENOMAD.130546.CP	6.197e-09	61	0	0	0	1	NA	NA	NA	PF02321;TIGR01845;K12340;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
NODE_36_length_18485_cov_42.654374_7	8024	8938	915	-1	0.423	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_8	9019	10560	1542	-1	0.386	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_9	10566	11873	1308	-1	0.414	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_10	11870	13117	1248	-1	0.429	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_11	13552	14157	606	1	0.376	11	None	GENOMAD.137482.CP	0.0002022	44	0	0	0	1	NA	NA	NA	PF00440;TIGR03384;K16137;COG3226	transcriptional repressor BetI
NODE_36_length_18485_cov_42.654374_12	14516	15889	1374	1	0.416	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_13	15876	16565	690	1	0.412	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_36_length_18485_cov_42.654374_14	16663	17718	1056	1	0.358	11	AGGA	GENOMAD.095309.PP	1.45e-239	733	0	0	0	1	NA	NA	NA	PF03349;K06076;COG2067	Outer membrane protein transport protein (OMPP1/FadL/TodX)
NODE_39_length_12918_cov_36.712923_1	86	583	498	-1	0.353	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_39_length_12918_cov_36.712923_2	1049	1516	468	1	0.316	11	AGGAG	GENOMAD.214719.PV	5.697e-67	224	0	0	0	1	NA	NA	NA	NA	NA
NODE_39_length_12918_cov_36.712923_3	2329	2694	366	1	0.273	11	AGGAG	GENOMAD.217993.PV	7.461e-40	144	0	0	0	1	NA	NA	NA	NA	NA
NODE_39_length_12918_cov_36.712923_4	2772	3935	1164	-1	0.365	11	AGGAG	GENOMAD.181096.PC	1.078e-217	672	0	0	0	1	NA	NA	NA	PF00199;COG0753;K03781	Catalase
NODE_39_length_12918_cov_36.712923_5	4118	5989	1872	1	0.387	11	GGA/GAG/AGG	GENOMAD.221603.VP	1.891e-123	411	0	0	0	1246	Caudoviricetes	NA	NA	PF17182	NA
NODE_39_length_12918_cov_36.712923_6	6219	7328	1110	1	0.425	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_39_length_12918_cov_36.712923_7	7384	8334	951	-1	0.330	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_39_length_12918_cov_36.712923_8	8448	9464	1017	-1	0.379	11	GGAG/GAGG	GENOMAD.059332.PP	5.293e-49	181	0	0	0	1	NA	NA	NA	PF22003	MrkD-like receptor binding domain
NODE_39_length_12918_cov_36.712923_9	9461	12019	2559	-1	0.404	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_39_length_12918_cov_36.712923_10	12077	12823	747	-1	0.387	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_1	95	637	543	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_2	670	1053	384	-1	0.284	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_3	1228	1509	282	-1	0.340	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_4	1698	2168	471	-1	0.314	11	TAA	GENOMAD.214719.PV	2.763e-75	248	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_5	2581	2832	252	-1	0.425	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_6	3131	4366	1236	-1	0.379	11	TAA	GENOMAD.137772.CP	1.412e-96	323	0	0	0	1	NA	NA	NA	COG0668;K03442	Small-conductance mechanosensitive channel
NODE_40_length_12696_cov_37.811918_7	4816	7086	2271	1	0.403	11	None	GENOMAD.147680.CP	2.976e-80	288	0	0	0	1	NA	NA	NA	PF14905;PF07715;TIGR01776;K16087;COG4206	TonB-dependent lactoferrin and transferrin receptors
NODE_40_length_12696_cov_37.811918_8	7149	7703	555	-1	0.348	11	TAA	GENOMAD.140336.CP	0.000332	43	0	0	0	1	NA	NA	NA	PF13022;PF16925;K18939;TIGR03384;COG3226	transcriptional repressor BetI
NODE_40_length_12696_cov_37.811918_9	8643	9017	375	-1	0.333	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_10	9579	10076	498	1	0.414	11	TAA	GENOMAD.140723.CP	3.012e-17	81	0	0	0	1	NA	NA	NA	PF17805;PF02295;K05800;COG1522;TIGR02702	DNA-binding transcriptional regulator, Lrp family
NODE_40_length_12696_cov_37.811918_11	10105	10662	558	-1	0.389	11	None	GENOMAD.194475.PC	9.472e-32	124	0	0	0	1	NA	NA	NA	PF01817;TIGR01806;COG1605;K14187	chorismate mutase, putative
NODE_40_length_12696_cov_37.811918_12	10740	11423	684	-1	0.392	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_13	11433	12194	762	-1	0.411	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_14	12202	12585	384	-1	0.380	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_40_length_12696_cov_37.811918_15	12589	12696	108	-1	0.343	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_1	2	64	63	-1	0.508	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_2	293	1066	774	-1	0.304	11	GGA/GAG/AGG	GENOMAD.147717.PC	1.467e-24	106	0	0	0	1	NA	NA	NF000466	PF07091;K18845;TIGR01983;COG2226	Ribosomal RNA methyltransferase (FmrO)
NODE_43_length_8986_cov_53.315498_3	1217	1309	93	-1	0.462	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_4	1392	2228	837	-1	0.581	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_5	2465	4006	1542	-1	0.555	11	GGAG/GAGG	GENOMAD.096843.PC	7.844e-102	343	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_6	4411	5250	840	-1	0.617	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_7	5244	5591	348	-1	0.497	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_8	5755	6546	792	-1	0.530	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_9	6604	7236	633	-1	0.468	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_10	7329	7961	633	-1	0.539	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_43_length_8986_cov_53.315498_11	8063	8986	924	1	0.591	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_7932_cov_49.286739_1	814	2310	1497	-1	0.403	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_7932_cov_49.286739_2	2367	2717	351	-1	0.425	11	AGGAG	GENOMAD.178861.PC	3.197e-14	70	0	0	0	1	NA	NA	NA	PF05899;COG3450	Predicted enzyme of the cupin superfamily
NODE_45_length_7932_cov_49.286739_3	2736	4124	1389	-1	0.382	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_7932_cov_49.286739_4	4256	5698	1443	1	0.361	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_7932_cov_49.286739_5	6135	6689	555	-1	0.342	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_45_length_7932_cov_49.286739_6	7371	7868	498	-1	0.394	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_48_length_4585_cov_213.574915_1	158	676	519	-1	0.380	11	None	GENOMAD.094536.PV	3.014e-48	171	0	0	0	1	NA	NA	NA	PF13118;COG4220	Phage DNA packaging protein, Nu1 subunit of terminase
NODE_48_length_4585_cov_213.574915_2	754	1689	936	-1	0.357	11	TAAA	GENOMAD.129439.PV	3.095e-11	67	0	0	0	1	NA	NA	NA	NA	NA
NODE_48_length_4585_cov_213.574915_3	1957	2136	180	1	0.394	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_48_length_4585_cov_213.574915_4	2102	2311	210	-1	0.438	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_48_length_4585_cov_213.574915_5	2286	3377	1092	-1	0.417	11	None	GENOMAD.065561.PP	2.883e-229	704	0	1	0	1	NA	MOBQ	NA	PF03389;TIGR02768;COG0507	MobA/MobL family
NODE_48_length_4585_cov_213.574915_6	3649	4521	873	1	0.331	11	TATAA	GENOMAD.017432.PP	7.389e-130	413	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_4448_cov_154.342745_1	386	1864	1479	1	0.325	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_4448_cov_154.342745_2	2169	2630	462	1	0.310	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_4448_cov_154.342745_3	2956	3165	210	-1	0.262	11	GGA/GAG/AGG	GENOMAD.035573.PP	3.368e-39	139	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_4448_cov_154.342745_4	3158	3460	303	-1	0.380	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_4448_cov_154.342745_5	3453	3809	357	-1	0.392	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_49_length_4448_cov_154.342745_6	4375	4446	72	-1	0.264	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_2697_cov_81.696498_1	98	490	393	1	0.333	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_2697_cov_81.696498_2	605	835	231	-1	0.403	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_2697_cov_81.696498_3	971	1612	642	1	0.425	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_52_length_2697_cov_81.696498_4	1717	2514	798	-1	0.382	11	TAAA	GENOMAD.142513.PC	2.101e-49	179	0	0	0	1246	Caudoviricetes	NA	NF040806	PF00905;K17838;COG2602	Beta-lactamase class D
NODE_53_length_2686_cov_43.080891_1	318	821	504	1	0.339	11	TAA	GENOMAD.153096.PP	1.264e-19	88	0	0	0	1	NA	NA	NA	PF13689	YfiR/HmsC-like
NODE_53_length_2686_cov_43.080891_2	827	2050	1224	1	0.335	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_53_length_2686_cov_43.080891_3	2065	2544	480	1	0.354	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_54_length_2485_cov_736.938931_1	33	1652	1620	-1	0.468	11	GGA/GAG/AGG	GENOMAD.101150.PP	9.172e-06	51	0	1	0	1	NA	F_traE	NA	PF05309;K12067;TIGR02761	type IV conjugative transfer system protein TraE
NODE_54_length_2485_cov_736.938931_2	1727	2062	336	-1	0.494	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_54_length_2485_cov_736.938931_3	2059	2442	384	-1	0.435	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
